Children of Men;7.9;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Almost Famous;7.9;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mulholland Dr.;7.9;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0
Toy Story 2;7.9;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Boogie Nights;7.9;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Mimi wo sumaseba;7.9;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Once Were Warriors;7.9;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
True Romance;7.9;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Trois couleurs: Bleu;7.9;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0
Jûbê ninpûchô;7.9;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Carlito's Way;7.9;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Edward Scissorhands;7.9;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0
My Left Foot: The Story of Christy Brown;7.9;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Crimes and Misdemeanors;7.9;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Untouchables;7.9;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Hannah and Her Sisters;7.9;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Brazil;7.9;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
This Is Spinal Tap;7.9;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
A Christmas Story;7.9;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
The Blues Brothers;7.9;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Manhattan;7.9;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
All That Jazz;7.9;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0
Dawn of the Dead;7.9;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
All the President's Men;7.9;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
La montaña sagrada;7.9;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Amarcord;7.9;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Le charme discret de la bourgeoisie;7.9;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Aguirre, der Zorn Gottes;7.9;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Harold and Maude;7.9;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Patton;7.9;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
The Wild Bunch;7.9;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Night of the Living Dead;7.9;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0
The Lion in Winter;7.9;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
In the Heat of the Night;7.9;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Charade;7.9;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
The Manchurian Candidate;7.9;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Spartacus;7.9;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
L'avventura;7.9;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Hiroshima mon amour;7.9;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
The Ten Commandments;7.9;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Searchers;7.9;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
East of Eden;7.9;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
High Noon;7.9;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1
Strangers on a Train;7.9;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
Harvey;7.9;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Miracle on 34th Street;7.9;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Notorious;7.9;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0
The Big Sleep;7.9;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
The Lost Weekend;7.9;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
The Philadelphia Story;7.9;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
His Girl Friday;7.9;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
The Adventures of Robin Hood;7.9;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
A Night at the Opera;7.9;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
King Kong;7.9;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
Freaks;7.9;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Nosferatu;7.9;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
The Gentlemen;7.8;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Raazi;7.8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Sound of Metal;7.8;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Forushande;7.8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Dunkirk;7.8;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Perfetti sconosciuti;7.8;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Hidden Figures;7.8;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Paddington 2;7.8;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Udta Punjab;7.8;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Kubo and the Two Strings;7.8;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
M.S. Dhoni: The Untold Story;7.8;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
Manchester by the Sea;7.8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Under sandet;7.8;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0
Rogue One;7.8;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Captain America: Civil War;7.8;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
The Hateful Eight;7.8;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Little Women;7.8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Loving Vincent;7.8;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Pride;7.8;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Le passé;7.8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
La grande bellezza;7.8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Lunchbox;7.8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Vicky Donor;7.8;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Big Hero 6;7.8;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
About Time;7.8;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
English Vinglish;7.8;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Kaze tachinu;7.8;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Toy Story 4;7.8;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
La migliore offerta;7.8;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Moonrise Kingdom;7.8;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
How to Train Your Dragon 2;7.8;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Big Short;7.8;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Kokuhaku;7.8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Ang-ma-reul bo-at-da;7.8;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Girl with the Dragon Tattoo;7.8;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Captain Phillips;7.8;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ajeossi;7.8;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Straight Outta Compton;7.8;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Madeo;7.8;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Chugyeokja;7.8;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
The Hobbit: The Desolation of Smaug;7.8;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Das weiße Band - Eine deutsche Kindergeschichte;7.8;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0
Män som hatar kvinnor;7.8;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
The Trial of the Chicago 7;7.8;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0
Druk;7.8;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Fighter;7.8;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
Taken;7.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
The Boy in the Striped Pyjamas;7.8;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0
Once;7.8;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0
The Hobbit: An Unexpected Journey;7.8;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Auf der anderen Seite;7.8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Atonement;7.8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0
Drive;7.8;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
American Gangster;7.8;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Avatar;7.8;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Mr. Nobody;7.8;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0
Apocalypto;7.8;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Little Miss Sunshine;7.8;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Hot Fuzz;7.8;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
The Curious Case of Benjamin Button;7.8;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0
Veer-Zaara;7.8;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0
Adams æbler;7.8;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Pride & Prejudice;7.8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
The World's Fastest Indian;7.8;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
Tôkyô goddofâzâzu;7.8;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Serenity;7.8;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Walk the Line;7.8;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Ondskan;7.8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Notebook;7.8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Diarios de motocicleta;7.8;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lilja 4-ever;7.8;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Les triplettes de Belleville;7.8;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Gongdong gyeongbi guyeok JSA;7.8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
The Count of Monte Cristo;7.8;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Waking Life;7.8;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Remember the Titans;7.8;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
Wo hu cang long;7.8;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Todo sobre mi madre;7.8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cast Away;7.8;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
The Boondock Saints;7.8;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
The Insider;7.8;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
October Sky;7.8;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Shrek;7.8;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Titanic;7.8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Hana-bi;7.8;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Gattaca;7.8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0
The Game;7.8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Breaking the Waves;7.8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ed Wood;7.8;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
What's Eating Gilbert Grape;7.8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tombstone;7.8;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Sandlot;7.8;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
The Remains of the Day;7.8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Naked;7.8;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Fugitive;7.8;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
A Bronx Tale;7.8;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Batman: Mask of the Phantasm;7.8;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Lat sau san taam;7.8;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Night on Earth;7.8;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
La double vie de Véronique;7.8;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0
Boyz n the Hood;7.8;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Misery;7.8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Awakenings;7.8;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Majo no takkyûbin;7.8;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Glory;7.8;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Dip huet seung hung;7.8;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Back to the Future Part II;7.8;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Mississippi Burning;7.8;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Predator;7.8;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Evil Dead II;7.8;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Ferris Bueller's Day Off;7.8;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Down by Law;7.8;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Goonies;7.8;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
The Color Purple;7.8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Breakfast Club;7.8;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Killing Fields;7.8;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Ghostbusters;7.8;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
The Right Stuff;7.8;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The King of Comedy;7.8;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
E.T. the Extra-Terrestrial;7.8;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0
Kramer vs. Kramer;7.8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Days of Heaven;7.8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
The Outlaw Josey Wales;7.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
The Man Who Would Be King;7.8;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
The Conversation;7.8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0
La planète sauvage;7.8;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
The Day of the Jackal;7.8;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Badlands;7.8;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cabaret;7.8;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0
Willy Wonka & the Chocolate Factory;7.8;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0
Midnight Cowboy;7.8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Wait Until Dark;7.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Guess Who's Coming to Dinner;7.8;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Bonnie and Clyde;7.8;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
My Fair Lady;7.8;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0
Mary Poppins;7.8;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
The Longest Day;7.8;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Jules et Jim;7.8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
The Innocents;7.8;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
À bout de souffle;7.8;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Red River;7.8;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Key Largo;7.8;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
To Have and Have Not;7.8;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Shadow of a Doubt;7.8;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
Stagecoach;7.8;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
The Lady Vanishes;7.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
Bringing Up Baby;7.8;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
Bride of Frankenstein;7.8;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
Duck Soup;7.8;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
Scarface: The Shame of the Nation;7.8;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Frankenstein;7.8;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
Roma;7.7;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
God's Own Country;7.7;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Deadpool 2;7.7;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Wind River;7.7;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
Get Out;7.7;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0
Mission: Impossible - Fallout;7.7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
En man som heter Ove;7.7;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
What We Do in the Shadows;7.7;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Omoide no Mânî;7.7;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
The Theory of Everything;7.7;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Kingsman: The Secret Service;7.7;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Fault in Our Stars;7.7;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Me and Earl and the Dying Girl;7.7;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Birdman or (The Unexpected Virtue of Ignorance);7.7;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
La vie d'Adèle;7.7;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Kai po che!;7.7;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
The Broken Circle Breakdown;7.7;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0
Captain America: The Winter Soldier;7.7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Rockstar;7.7;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0
Nebraska;7.7;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Wreck-It Ralph;7.7;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Le Petit Prince;7.7;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Detachment;7.7;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Midnight in Paris;7.7;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
The Lego Movie;7.7;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Gravity;7.7;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0
Star Trek Into Darkness;7.7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Beasts of No Nation;7.7;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
The Social Network;7.7;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
X: First Class;7.7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
The Hangover;7.7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Skyfall;7.7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Silver Linings Playbook;7.7;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Argo;7.7;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
(500) Days of Summer;7.7;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Harry Potter and the Deathly Hallows: Part 1;7.7;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
Gake no ue no Ponyo;7.7;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Frost/Nixon;7.7;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Papurika;7.7;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Changeling;7.7;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Flipped;7.7;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Toki o kakeru shôjo;7.7;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Death Note: Desu nôto;7.7;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
This Is England;7.7;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ex Machina;7.7;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0
Efter brylluppet;7.7;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
The Last King of Scotland;7.7;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Zodiac;7.7;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
